sample_id,job,status,reason,Fcm_MPa,c_nom_bottom_mm,c_nom_top_mm,E_MPa,seed,present_ld,present_damage,n_points,n_points_finite,t_final,t_frac_of_target,reached_full_step,U2_max_abs,U2_final,peak_RF2,U2_at_peak,n_points_after_peak,RF2_final,postpeak_drop_frac_max,postpeak_drop_frac_final,softening_captured,k0_N_per_mm,n_pts_for_k0,damage_final,damage_max,damage_U2_at_half_max,damage_at_U2_10mm,damage_monotone,damage_n_points,damage_t_final,n_nan,n_dup_time,n_dup_rows_exact,time_monotone,U2_monotone,damage_n_nan
10,sample_010,valid,reached t=1.000 (>=95% of target); softening captured,21.92353026621756,31.936925097530704,223.08379344422465,27841.70498535599,42,True,True,11022.0,11022.0,1.0,1.0,True,20.0,20.0,31502.8984375,11.521578788757324,5739.0,24581.669921875,0.29960908854864793,0.21970132460530045,True,11235.25978672383,212.0,0.9470000267028807,0.9470000267028807,7.800471305847168,0.9470000267028807,True,200.0,1.0,0.0,5.0,2.0,True,True,0.0
11,sample_011,missing,no rows in load_displacement_full.csv,28.585729619130337,30.1918736514496,212.6818411619476,30148.621904168645,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,sample_012,missing,no rows in load_displacement_full.csv,32.9834763558956,25.394876865248484,215.86994996032269,31471.07724463173,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,sample_013,valid,reached t=1.000 (>=95% of target); softening captured,25.97252730153579,29.330862765722504,217.07271250219245,29293.883108497837,42,True,True,10991.0,10991.0,1.0,1.0,True,20.0,20.0,34990.1953125,12.054699897766112,4800.0,22836.3046875,0.3473513227477787,0.3473513227477787,True,11575.650845646012,261.0,0.9470000267028807,0.9470000267028807,7.900425434112549,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
14,sample_014,valid,reached t=1.000 (>=95% of target); softening captured,28.307053738253888,27.56137803806164,222.47161545058785,30060.145725921848,42,True,True,14892.0,14892.0,1.0,1.0,True,20.0,20.0,40009.7734375,10.77099609375,11479.0,35367.60546875,0.1801617417306826,0.11602584993393215,True,13417.742548343713,73.0,0.9470000267028807,0.9470000267028807,8.104145050048828,0.9470000267028807,True,199.0,1.0,0.0,7.0,5.0,True,True,0.0
15,sample_015,valid,reached t=1.000 (>=95% of target); softening captured,26.95733549820914,27.733136660960685,214.4847405864903,29622.777048650096,42,True,True,11376.0,11376.0,1.0,1.0,True,20.0,20.0,35484.625,11.003270149230955,6910.0,34147.8828125,0.2834516027187831,0.037671024774814446,True,12216.488218865443,205.0,0.9470000267028807,0.9470000267028807,8.500358581542969,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
16,sample_016,missing,no rows in load_displacement_full.csv,31.377606937404156,31.53405634722464,230.4542755154486,31003.35022908216,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,sample_017,valid,reached t=1.000 (>=95% of target); softening captured,28.704168223911307,30.853778349577173,224.8705380693508,30186.04191853288,42,True,True,9798.0,9798.0,1.0,1.0,True,20.0,20.0,43385.05859375,15.754340171813965,1315.0,16963.1875,0.6946884615644336,0.6090085377355305,True,10940.229359691531,401.0,0.9470000267028807,0.9470000267028807,8.601227760314941,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
18,sample_018,missing,no rows in load_displacement_full.csv,22.614454374856823,26.22479276227022,225.0466699217284,28102.08318372732,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,sample_019,valid,reached t=1.000 (>=95% of target); softening captured,25.60451737170537,29.62982735389807,222.99641144568412,29168.739308759,42,True,True,8177.0,8177.0,1.0,1.0,True,20.0,20.0,31488.3671875,7.973729133605957,4908.0,20666.423828125,0.7018078787032215,0.343680677214378,True,15411.028379672083,32.0,0.9470000267028807,0.9470000267028807,7.900881290435791,0.9470000267028807,True,200.0,1.0,0.0,12.0,7.0,True,True,0.0
20,sample_020,valid,reached t=1.000 (>=95% of target); softening captured,25.888540935150985,30.78261172653235,222.13196174983597,29265.43293429864,42,True,True,6780.0,6780.0,1.0,1.0,True,20.0,20.0,38146.8125,12.370561599731444,1857.0,18777.61328125,0.6665116750826167,0.507754067754678,True,12232.243475412637,234.0,0.9470000267028807,0.9470000267028807,7.800143718719482,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
21,sample_021,valid,reached t=1.000 (>=95% of target); softening captured,28.61543962438122,25.28180506869752,219.5264104597978,30158.01879648147,42,True,True,9211.0,9211.0,1.0,1.0,True,20.0,20.0,37263.4921875,10.997958183288574,4942.0,31490.7265625,0.1688899071162773,0.15491746173313484,True,12763.250668623436,225.0,0.9470000267028807,0.9470000267028807,7.900179862976074,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
22,sample_022,missing,no rows in load_displacement_full.csv,27.15595893287661,27.83201725563207,213.39952539875776,29688.08766740329,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,sample_023,missing,no rows in load_displacement_full.csv,25.63034974602075,28.810965517390304,222.6422331910318,29177.564687446,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,sample_024,valid,reached t=1.000 (>=95% of target); softening captured,25.643585882987463,24.802337049392847,220.33987359700672,29182.084272180997,42,True,True,8993.0,8993.0,1.0,1.0,True,20.0,20.0,38341.015625,13.50187873840332,1157.0,18503.361328125,0.6957016341833668,0.5174003341721598,True,11023.069892592293,240.0,0.9470000267028807,0.9470000267028807,7.600574493408203,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
25,sample_025,missing,no rows in load_displacement_full.csv,27.055246237182,27.69627055196411,222.09705644448005,29655.013638104723,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,sample_026,valid,reached t=1.000 (>=95% of target); softening captured,26.92610737798174,22.528359466811036,223.2299290012112,29612.478119555268,42,True,True,7269.0,7269.0,1.0,1.0,True,20.0,20.0,40408.11328125,13.525187492370604,1576.0,18977.66015625,0.6849444636012048,0.5303502535700935,True,12141.835993536844,254.0,0.9470000267028807,0.9470000267028807,8.100994110107422,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
27,sample_027,valid,reached t=1.000 (>=95% of target); softening captured,33.337192230211194,26.85303991129075,231.58895168745795,31571.948565203213,42,True,True,8964.0,8964.0,1.0,1.0,True,20.0,20.0,44674.9296875,10.1751708984375,5445.0,24957.9609375,0.45845496574123734,0.4413430281350121,True,15018.762978694507,94.0,0.9470000267028807,0.9470000267028807,11.001171112060549,0.46841698546802574,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
28,sample_028,missing,no rows in load_displacement_full.csv,27.130262243457267,24.97440497780743,220.45953556429183,29679.65704964348,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,sample_029,valid,reached t=1.000 (>=95% of target); softening captured,29.98063025240557,29.139191011190388,227.997988632134,30582.635480339417,42,True,True,7885.0,7885.0,1.0,1.0,True,20.0,20.0,39162.24609375,9.920689582824709,4119.0,20334.763671875,0.7246779598295752,0.4807559397079557,True,13650.928529975863,66.0,0.9470000267028807,0.9470000267028807,8.900956153869629,0.9469696364255497,True,199.0,1.0,0.0,0.0,0.0,True,True,0.0
30,sample_030,missing,no rows in load_displacement_full.csv,26.24533069264743,24.45643322153989,223.36233176552835,29385.852584277305,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,sample_031,missing,no rows in load_displacement_full.csv,30.2907771436206,29.463730619984272,227.40653745229488,30677.206204097063,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,sample_032,missing,no rows in load_displacement_full.csv,28.791876623108617,28.97446634320336,230.10030317054088,30213.68329959315,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,sample_033,valid,reached t=1.000 (>=95% of target); softening captured,29.11162310471871,30.98068967106734,219.23542891540217,30313.955365750924,42,True,True,12433.0,12433.0,1.0,1.0,True,20.0,20.0,37272.18359375,9.807861328125,9268.0,30521.333984375,0.18984410395696608,0.18112299732573273,True,13707.429428967978,58.0,0.9470000267028807,0.9470000267028807,8.000264167785645,0.9470000267028807,True,199.0,1.0,0.0,0.0,0.0,True,True,0.0
34,sample_034,valid,reached t=1.000 (>=95% of target); softening captured,25.170708111239847,31.66626242047093,218.43370409895095,29019.59257868185,42,True,True,10696.0,10696.0,1.0,1.0,True,20.0,20.0,32081.595703125,10.700957298278809,5810.0,27229.55859375,0.2911135345378182,0.151240516658664,True,12138.618775827155,202.0,0.9470000267028807,0.9470000267028807,8.500638961791992,0.9470000267028807,True,200.0,1.0,0.0,7.0,5.0,True,True,0.0
35,sample_035,missing,no rows in load_displacement_full.csv,28.146573546366625,26.19231193712629,220.14971318380577,30008.918272469844,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,sample_036,missing,no rows in load_displacement_full.csv,27.076157970509666,29.66415470959173,228.7241584957534,29661.888127908907,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,sample_037,missing,no rows in load_displacement_full.csv,29.4593768417428,27.54238004964596,219.1987394523992,30422.139089905177,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,sample_038,valid,reached t=1.000 (>=95% of target); softening captured,29.81936635620246,30.420023256831197,225.1734146001912,30533.191674117963,42,True,True,8858.0,8858.0,1.0,1.0,True,20.0,20.0,43358.7109375,12.392807006835938,3488.0,30910.931640625,0.29784046242149653,0.2870883157669982,True,12840.973010326185,231.0,0.9470000267028807,0.9470000267028807,8.502943992614746,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
39,sample_039,valid,reached t=1.000 (>=95% of target); softening captured,23.48089333815679,29.70541498905887,221.15322715188063,28420.850199658547,42,True,True,9089.0,9089.0,1.0,1.0,True,20.0,20.0,36149.14453125,14.40544891357422,685.0,17139.89453125,0.6894737362495935,0.5258561508576501,True,10422.562107730077,296.0,0.9470000267028807,0.9470000267028807,6.602689743041992,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
40,sample_040,missing,no rows in load_displacement_full.csv,27.67718365152257,22.64668653584641,222.52665523051,29857.89933369924,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,sample_041,missing,no rows in load_displacement_full.csv,24.63894146838429,26.297253976167077,229.59050329269573,28834.292159881552,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,sample_042,missing,no rows in load_displacement_full.csv,32.20157391532135,24.628713552473997,216.99154133328975,31245.37998191471,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,sample_043,valid,reached t=1.000 (>=95% of target); softening captured,26.69077256829404,29.656689512843528,232.8158854434926,29534.59529633829,42,True,True,6849.0,6849.0,1.0,1.0,True,20.0,20.0,38786.0078125,10.131003379821776,3207.0,21742.53515625,0.7148607775556948,0.439423225474554,True,13116.322733775154,161.0,0.9470000267028807,0.9470000267028807,7.80138349533081,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
44,sample_044,valid,reached t=1.000 (>=95% of target); softening captured,28.237722369283105,28.437861506608957,229.02822270309625,30038.039220483333,42,True,True,5655.0,5655.0,1.0,1.0,True,20.0,20.0,42670.828125,12.826995849609377,694.0,20631.421875,0.7058131094757726,0.5164982077553715,True,12237.379801477338,242.0,0.9470000267028807,0.9470000267028807,8.900097846984863,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
45,sample_045,missing,no rows in load_displacement_full.csv,24.7162922382286,32.88521913069262,225.7858482983065,28861.418833094474,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,sample_046,missing,no rows in load_displacement_full.csv,27.760489591562614,30.306331397204527,218.254470051532,29884.83189148765,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,sample_047,missing,no rows in load_displacement_full.csv,33.22677184412636,29.343578274968245,220.1754968836857,31540.540078898997,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,sample_048,valid,reached t=1.000 (>=95% of target); softening captured,27.731139903239512,29.73847334246565,225.11936905192323,29875.34968920784,42,True,True,7106.0,7106.0,1.0,1.0,True,20.0,20.0,37465.13671875,9.096185684204102,3886.0,20394.8046875,0.7205851533847875,0.45563244995998886,True,14596.557308348956,93.0,0.9470000267028807,0.9470000267028807,9.400660514831545,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
49,sample_049,missing,no rows in load_displacement_full.csv,25.083325150924555,25.196844407241688,217.4254844003819,28989.33234340742,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,sample_050,valid,reached t=1.000 (>=95% of target); softening captured,26.631275138823828,25.42903791658219,232.37832679610585,29514.828855850763,42,True,True,9413.0,9413.0,1.0,1.0,True,20.0,20.0,38501.90625,9.098546028137209,5689.0,19885.20703125,0.7314606125427231,0.4835266882078079,True,14603.53469840197,65.0,0.9470000267028807,0.9470000267028807,9.001314163208008,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
51,sample_051,missing,no rows in load_displacement_full.csv,26.315497017412444,29.31383041013915,225.42017379894304,29409.399296617765,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,sample_052,missing,no rows in load_displacement_full.csv,30.57504510483183,26.343203492145044,218.80407075449045,30763.292353160603,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,sample_053,valid,reached t=1.000 (>=95% of target); softening captured,33.01491389544489,27.16725851987315,223.47333041230877,31480.073052283125,42,True,True,7864.0,7864.0,1.0,1.0,True,20.0,20.0,42012.4453125,10.749258041381836,4403.0,24671.33984375,0.5105154852738019,0.4127611554091208,True,12969.741354664617,103.0,0.9470000267028807,0.9470000267028807,10.00483226776123,0.4789770733780825,True,199.0,1.0,0.0,0.0,0.0,True,True,0.0
54,sample_054,valid,reached t=1.000 (>=95% of target); softening captured,21.4579814979111,27.87639065588398,223.61078763918584,27663.00407822483,42,True,True,9087.0,9087.0,1.0,1.0,True,20.0,20.0,29856.8515625,11.463632583618164,3383.0,7179.50830078125,0.7637636239274015,0.759535653457893,True,11377.681600894768,193.0,0.9470000267028807,0.9470000267028807,7.30103874206543,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
55,sample_055,missing,no rows in load_displacement_full.csv,21.755473075767014,31.27508564742448,220.77250195740768,27777.505373508862,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,sample_056,valid,reached t=1.000 (>=95% of target); softening captured,33.83185555961435,25.68123587377267,224.38711977888025,31711.765857157512,42,True,True,9804.0,9804.0,1.0,1.0,True,20.0,20.0,44279.1640625,13.052854537963867,5093.0,38399.52734375,0.25477082283163305,0.13278563051576353,True,13264.807931014924,243.0,0.9470000267028807,0.9470000267028807,10.300938606262209,0.41140899950522136,True,199.0,1.0,0.0,3.0,1.0,True,True,0.0
57,sample_057,missing,no rows in load_displacement_full.csv,35.307082156167105,25.79822252505228,221.864331514081,32120.421026016244,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,sample_058,missing,no rows in load_displacement_full.csv,28.930102488879584,25.382515603556165,229.82623413167576,30257.12590823979,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,sample_059,missing,no rows in load_displacement_full.csv,28.44611931034036,26.81392006673504,222.15792596325085,30104.373183333104,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,sample_060,missing,no rows in load_displacement_full.csv,30.61635707326928,28.640613555747223,213.85520358704028,30775.75635708431,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,sample_061,missing,no rows in load_displacement_full.csv,26.677432527953787,26.64627366565372,220.84653558030703,29530.16610682376,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,sample_062,missing,no rows in load_displacement_full.csv,30.107829740609336,31.478597235820068,220.52971590058425,30621.503904270296,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,sample_063,valid,reached t=1.000 (>=95% of target); softening captured,29.70163992319069,21.25084088574685,225.22579500643732,30496.978210090427,42,True,True,8228.0,8228.0,1.0,1.0,True,20.0,20.0,42924.48046875,10.971087455749512,4123.0,19830.91015625,0.7329998715949806,0.5380046551597205,True,13688.801053865978,140.0,0.9470000267028807,0.9470000267028807,10.502434730529783,0.3964347782412759,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
64,sample_064,valid,reached t=1.000 (>=95% of target); softening captured,32.66736835008126,25.07386717784933,227.15683423767948,31380.288042048105,42,True,True,6417.0,6417.0,1.0,1.0,True,20.0,20.0,45260.08203125,14.47084903717041,672.0,30273.251953125,0.5124173817970978,0.33112688721547795,True,12208.494607085759,302.0,0.9470000267028807,0.9470000267028807,9.600069046020508,0.7487121044075838,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
65,sample_065,missing,no rows in load_displacement_full.csv,24.804867136655115,18.909907571690297,217.71626632757716,28892.408885343106,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,sample_066,valid,reached t=1.000 (>=95% of target); softening captured,25.54378615209279,27.93003683861909,222.029598302986,29147.96650142305,42,True,True,9300.0,9300.0,1.0,1.0,True,20.0,20.0,38949.9296875,12.624567985534668,3832.0,17730.783203125,0.6800226643140201,0.5447800972843541,True,11727.048628645607,148.0,0.9470000267028807,0.9470000267028807,7.601399898529053,0.9470000267028807,True,200.0,1.0,0.0,5.0,3.0,True,True,0.0
67,sample_067,missing,no rows in load_displacement_full.csv,27.007648280714037,25.85414127191642,216.6527485928931,29639.352482632923,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,sample_068,valid,reached t=1.000 (>=95% of target); softening captured,26.516250044142303,25.778361675908144,219.9309500040606,29476.527001283783,42,True,True,12263.0,12263.0,1.0,1.0,True,20.0,20.0,37250.80078125,12.577194213867188,6334.0,26457.794921875,0.29268293833867876,0.28973889508457507,True,12073.004425445422,223.0,0.9470000267028807,0.9470000267028807,7.300752639770508,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
69,sample_069,valid,reached t=1.000 (>=95% of target); softening captured,31.86372223968913,27.816050162737408,217.62604544186064,31146.67083046352,42,True,True,9617.0,9617.0,1.0,1.0,True,20.0,20.0,40123.33203125,14.93024444580078,1473.0,38138.703125,0.2899984257523166,0.049463212693907736,True,11236.854540338285,395.0,0.9470000267028807,0.9470000267028807,8.401984214782715,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
70,sample_070,missing,no rows in load_displacement_full.csv,27.79677089845244,27.885346760897,212.0826436011592,29896.54384434934,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,sample_071,valid,reached t=1.000 (>=95% of target); softening captured,29.015391375096293,21.493324190199782,225.7399780294197,30283.85866791014,42,True,True,10090.0,10090.0,1.0,1.0,True,20.0,20.0,36729.234375,8.089788436889648,6978.0,20064.755859375,0.7165855515297547,0.453711567888488,True,16247.978116091685,39.0,0.9470000267028807,0.9470000267028807,9.101300239562988,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
72,sample_072,missing,no rows in load_displacement_full.csv,27.093170963140683,24.551376256597244,227.25618410413432,29667.47821064978,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,sample_073,valid,reached t=1.000 (>=95% of target); softening captured,37.92702966537114,22.76954858240544,225.6044534578847,32817.63876146677,42,True,True,9240.0,9240.0,1.0,1.0,True,20.0,20.0,45842.65234375,11.301942825317385,5775.0,40127.18359375,0.23157115469448442,0.12467578680096209,True,14515.071803853927,181.0,0.9470000267028807,0.9470000267028807,9.80062770843506,0.5634824293518641,True,199.0,1.0,0.0,11.0,7.0,True,True,0.0
74,sample_074,valid,reached t=1.000 (>=95% of target); softening captured,30.33734049441409,28.258798243019875,225.5045658655276,30691.345811449806,42,True,True,7248.0,7248.0,1.0,1.0,True,20.0,20.0,42072.2734375,10.872269630432127,3051.0,19182.306640625,0.7241518315487987,0.5440629879647206,True,14117.850696366955,156.0,0.9470000267028807,0.9470000267028807,10.10016918182373,0.4611424696780069,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
75,sample_075,valid,reached t=1.000 (>=95% of target); softening captured,22.92069302718686,32.75368568387725,231.27866280589336,28215.711379438057,42,True,True,11247.0,11247.0,1.0,1.0,True,20.0,20.0,33431.06640625,8.481513977050781,8025.0,18674.95703125,0.7188538203553885,0.4413891317640205,True,14256.552453731934,62.0,0.9470000267028807,0.9470000267028807,8.100178718566895,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
76,sample_076,valid,reached t=1.000 (>=95% of target); softening captured,25.556878612682123,24.70600228148597,219.70034649946865,29152.44763230324,42,True,True,19880.0,19880.0,1.0,1.0,True,20.0,20.0,39561.83203125,13.102126121520996,14082.0,15962.5634765625,0.7121979202058013,0.59651606973222,True,11581.602174548849,285.0,0.9470000267028807,0.9470000267028807,8.200519561767578,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
77,sample_077,missing,no rows in load_displacement_full.csv,27.8885879400427,26.14313865629587,226.62884647843373,29926.135532818644,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,sample_078,valid,reached t=1.000 (>=95% of target); softening captured,26.480179483311836,30.45818575670725,218.4008642395461,29464.492024985,42,True,True,7506.0,7506.0,1.0,1.0,True,20.0,20.0,32891.21875,9.34060001373291,3753.0,19654.009765625,0.6922867306908473,0.40245419560121953,True,13553.943657207261,139.0,0.9470000267028807,0.9470000267028807,8.400468826293945,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
79,sample_079,missing,no rows in load_displacement_full.csv,28.6522426604848,38.75483314471285,221.40320488474595,30169.649658163355,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,sample_080,missing,no rows in load_displacement_full.csv,31.668059714701165,27.959937650790145,224.51976824779237,31089.169263791857,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,sample_081,valid,reached t=1.000 (>=95% of target); softening captured,29.060362805290737,23.83857004361453,222.28101837683383,30297.932270480964,42,True,True,8653.0,8653.0,1.0,1.0,True,20.0,20.0,38709.65625,13.106526374816896,3156.0,34156.51953125,0.19294094698593456,0.11762276289265679,True,12646.298255461897,250.0,0.9470000267028807,0.9470000267028807,7.1017374992370605,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
82,sample_082,valid,reached t=1.000 (>=95% of target); softening captured,28.80630879528974,30.128258005174853,226.8874399267237,30218.22596216129,42,True,True,12815.0,12815.0,1.0,1.0,True,20.0,20.0,39982.80078125,11.857561111450195,8011.0,33906.203125,0.24753812601258138,0.15198028996256888,True,13149.290292290865,202.0,0.9470000267028807,0.9470000267028807,8.300992012023926,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
83,sample_083,valid,reached t=1.000 (>=95% of target); softening captured,24.82777471211705,24.02733644431432,224.2386879014965,28900.411039287443,42,True,True,9399.0,9399.0,1.0,1.0,True,20.0,20.0,35379.984375,9.39271068572998,5772.0,19627.486328125,0.7062317632807038,0.4452375637001677,True,13216.093861804122,110.0,0.9470000267028807,0.9470000267028807,9.001916885375977,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
84,sample_084,missing,no rows in load_displacement_full.csv,29.389903390065083,23.88271658745852,227.51822839265373,30400.5981266278,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,sample_085,missing,no rows in load_displacement_full.csv,29.62296597707807,30.608174321049063,218.12412650002167,30472.72151580546,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,sample_086,valid,reached t=1.000 (>=95% of target); softening captured,28.087451072913616,25.992624431015035,220.58622097107133,29989.994042980765,42,True,True,9011.0,9011.0,1.0,1.0,True,20.0,20.0,36706.59375,10.836907386779783,5057.0,22552.86328125,0.3855909530900017,0.3855909530900017,True,12534.871700822954,120.0,0.9470000267028807,0.9470000267028807,9.000041961669922,0.686176846119808,True,199.0,1.0,0.0,0.0,0.0,True,True,0.0
87,sample_087,missing,no rows in load_displacement_full.csv,24.183595779842285,28.876917360215277,227.81328821532276,28673.383502102883,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,sample_088,valid,reached t=1.000 (>=95% of target); softening captured,24.0947096178302,24.523946979695797,226.40063854878636,28641.72626809836,42,True,True,7578.0,7578.0,1.0,1.0,True,20.0,20.0,35082.5703125,9.108555793762209,4166.0,20230.478515625,0.7064670980448134,0.42334674069143574,True,13913.34203001635,108.0,0.9470000267028807,0.9470000267028807,7.701145172119141,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
89,sample_089,missing,no rows in load_displacement_full.csv,31.02584917760882,30.0736380318444,227.3885074095777,30898.669845340934,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,sample_090,valid,reached t=1.000 (>=95% of target); softening captured,26.38288069695779,31.782841712868745,222.338412021189,29431.97086429768,42,True,True,8589.0,8589.0,1.0,1.0,True,20.0,20.0,35277.9765625,9.404128074645996,4836.0,19003.04296875,0.70426374812012,0.4613341007502689,True,13451.626279463011,66.0,0.9470000267028807,0.9470000267028807,10.300071716308594,0.41406456094908367,True,199.0,1.0,0.0,0.0,0.0,True,True,0.0
91,sample_091,missing,no rows in load_displacement_full.csv,32.78243583888513,23.252436880825684,218.3079314961184,31413.40740601859,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,sample_092,valid,reached t=1.000 (>=95% of target); softening captured,26.04167988957989,20.758423814377515,226.74070573994277,29317.260073934456,42,True,True,9520.0,9520.0,1.0,1.0,True,20.0,20.0,37932.62890625,10.115411758422852,5683.0,27950.43359375,0.2906962518766567,0.2631559056233847,True,13393.363792180871,132.0,0.9470000267028807,0.9470000267028807,8.000667572021484,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
93,sample_093,missing,no rows in load_displacement_full.csv,26.556669554997917,28.114692489613745,219.65967817927643,29489.99940071848,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,sample_094,missing,no rows in load_displacement_full.csv,29.612003588007248,24.923119647607813,221.35492160271687,30469.338021667085,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,sample_095,missing,no rows in load_displacement_full.csv,32.03061852920379,22.83222026521805,223.7747034772727,31195.523525365945,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,sample_096,valid,reached t=1.000 (>=95% of target); softening captured,24.66809460174185,26.640032162126257,225.9950419271516,28844.5230630412,42,True,True,7879.0,7879.0,1.0,1.0,True,20.0,20.0,34242.7109375,8.374774932861328,4907.0,19974.908203125,0.7098992554756749,0.4166668567922872,True,14922.123323656,63.0,0.9470000267028807,0.9470000267028807,8.200511932373047,0.9470000267028807,True,199.0,1.0,0.0,0.0,0.0,True,True,0.0
97,sample_097,valid,reached t=1.000 (>=95% of target); softening captured,28.10533396341977,25.514046525815484,233.24329016076524,29995.721030921624,42,True,True,6924.0,6924.0,1.0,1.0,True,20.0,20.0,41504.5859375,10.411624908447266,3331.0,20227.431640625,0.7312580245744681,0.5126458634936237,True,13915.173478629382,91.0,0.9470000267028807,0.9470000267028807,8.707324981689453,0.7514232503501758,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
98,sample_098,missing,no rows in load_displacement_full.csv,28.340377996334063,29.865382250292107,228.8141577543448,30070.75777608485,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
