time,U2,PEEQ_max,DAMAGET_max,DAMAGEC_max,SDEG_max,job_aug
0.853127658367157,17.06255340576172,0.1736833751201629,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8572646379470825,17.145292282104492,0.1778895556926727,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8614016175270081,17.2280330657959,0.1778895556926727,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8655385971069336,17.310771942138672,0.1819339990615844,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8738125562667847,17.47625160217285,0.1859054118394851,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8779495358467102,17.558990478515625,0.1859054118394851,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8800342082977295,17.600683212280273,0.1877370476722717,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8851339221000671,17.702678680419922,0.1895421594381332,0.9879999756813048,0.9470000267028807,0.988600254058838,sample_000
0.8900365233421326,17.800729751586914,0.192844420671463,0.9879999756813048,0.9470000267028807,0.988600254058838,sample_000
0.8951548337936401,17.90309715270996,0.1952866315841674,0.9879999756813048,0.9470000267028807,0.988600254058838,sample_000
0.9000705480575562,18.00141143798828,0.1977656781673431,0.9879999756813048,0.9470000267028807,0.988600254058838,sample_000
0.9053149819374084,18.106298446655277,0.2006415873765945,0.9879999756813048,0.9470000267028807,0.988600254058838,sample_000
0.9100255966186525,18.200511932373047,0.2046988010406494,0.9879999756813048,0.9470000267028807,0.988600254058838,sample_000
0.9150688648223876,18.30137825012207,0.2070857584476471,0.9879999756813048,0.9470000267028807,0.988600254058838,sample_000
0.9200499653816224,18.400999069213867,0.2091723680496215,0.9879999756813048,0.9470000267028807,0.9911527633666992,sample_000
0.925043284893036,18.500865936279297,0.212299033999443,0.9879999756813048,0.9470000267028807,0.991164207458496,sample_000
0.9300399422645568,18.60079765319824,0.214359626173973,0.9879999756813048,0.9470000267028807,0.9911642670631408,sample_000
0.9350271821022034,18.700544357299805,0.2164829224348068,0.9879999756813048,0.9470000267028807,0.9911642670631408,sample_000
0.9400234818458556,18.80046844482422,0.2196272760629654,0.9879999756813048,0.9470000267028807,0.9911642670631408,sample_000
0.9451304078102112,18.902606964111328,0.221872866153717,0.9879999756813048,0.9470000267028807,0.9911642670631408,sample_000
0.9500957727432252,19.001914978027344,0.2244068086147308,0.9879999756813048,0.9470000267028807,0.988600254058838,sample_000
0.9550201296806335,19.10040283203125,0.2266952842473983,0.9879999756813048,0.9470000267028807,0.9908409714698792,sample_000
0.9600249528884888,19.200498580932617,0.2299936711788177,0.9879999756813048,0.9470000267028807,0.9911764860153198,sample_000
0.9650741219520568,19.30148124694824,0.2321006804704666,0.9879999756813048,0.9470000267028807,0.9911774396896362,sample_000
0.9700416326522828,19.40083312988281,0.2343370467424392,0.9879999756813048,0.9470000267028807,0.9911774396896362,sample_000
0.9751453995704652,19.50290870666504,0.2378236949443817,0.9879999756813048,0.9470000267028807,0.9911774396896362,sample_000
0.9801520705223083,19.60304069519043,0.2402365803718567,0.9879999756813048,0.9470000267028807,0.9957072138786316,sample_000
0.985084593296051,19.70169258117676,0.2424837499856948,0.9879999756813048,0.9470000267028807,0.9988369941711426,sample_000
0.990379273891449,19.80758476257324,0.2454998940229416,0.9879999756813048,0.9470000267028807,0.9982175827026368,sample_000
0.995021402835846,19.900428771972656,0.2466049641370773,0.9879999756813048,0.9470000267028807,0.9957942962646484,sample_000
1.0,20.0,0.250093549489975,0.9879999756813048,0.9470000267028807,0.9955285787582396,sample_000
0.0,-0.0,0.0,0.0,0.0,0.0,sample_001
0.0057500000111758,0.1150000020861625,0.0,0.0,0.0,0.0,sample_001
0.0141874998807907,0.2837499976158142,0.0,0.0,0.0,0.0,sample_001
0.021781250834465,0.4356249868869781,0.0,0.0,0.0,0.0,sample_001
0.0289003904908895,0.5780078172683716,3.999885507255385e-07,0.052135981619358,1.2902941307402216e-05,0.0439118035137653,sample_001
0.0305021964013576,0.6100439429283142,3.999885507255385e-07,0.5737980604171753,1.2902941307402216e-05,0.3973021805286407,sample_001
0.0353076159954071,0.7061523199081421,3.999885507255385e-07,0.871811032295227,1.2902941307402216e-05,0.843012809753418,sample_001
0.0400073677301406,0.8001473546028137,3.999885507255385e-07,0.9879999756813048,1.2902941307402216e-05,0.9826147556304932,sample_001
0.0450935699045658,0.901871383190155,1.7075355572160333e-05,0.9879999756813048,0.0005508215981535,0.9872036576271056,sample_001
0.0501622296869754,1.0032445192337036,7.82086790422909e-05,0.9879999756813048,0.0025228771846741,0.987997591495514,sample_001
0.055071622133255,1.1014324426651,0.0001331212552031,0.9879999756813048,0.0042942622676491,0.9879999756813048,sample_001
0.060060054063797,1.20120108127594,0.0001741177256917,0.9879999756813048,0.0056167375296354,0.9879999756813048,sample_001
